"HH_CODE_OLD","HH_CODE","b002","oblast","region","priz","hsize","child14","child5","Nempl","hhhsex","hhhage","hheduc","hhhst","hhhempl","hhhwt1","hhhwt2","xf1","xf2","xf3","xf4","xf5","xf6","xf7","xf8","xf9","xf10","xf11","xf12","xf13","xf14","xf15","xnf1","xnf2","xnf3","xnf4","xnf5","xnf6","xnf7","xnf8","xnf9","xnf10","xnf11","xnf12","xnf13","xnf14","xnf15","xnf16","xnf17","xnf18","xnf19","xh1","xh2","xh3","xe1","xe3","xe31","xe6","xe7","xe8","xe9","xe10","xe11","xu1","xu2","xu3","xu4","xu5","xu6","xu9","xu10","xu11","xu13","xa1","xa2","xa3","xa4","xa5","xa6","xa7","xeout","xtax","xother","xalim","xbuild","xhelp","xserv","cdur","y1","y2","y3","y41","y42","y43","y44","y45","y46","y5","y6","y7","y8","y9","y10","y11","y12","y13","toty","xf","xnf","xh","xe","xu","xa","cf","cnf","cserv","totx","totc","pcc","pccx","pccf","decilc","quintilc","quartilc","decilx","quintilx","quartilx","one","pline_dc","f_linec","pindex","one2","meanpi","cpi","pccddc","cpsc","fpsc","pgc","p2c","fpgc","fp2c"
20123,224605896,1,41702,1,2,1,0,0,0,1,67,41,0,0,0,0,3501.45081611301,1016.785692,2346.42852,0,1222.0981875,537.7232025,456.24999,391.07142,0,693.238688363682,134.430800625,0,72.0671456996984,0,651.7857,0,665,170,0,0,0,0,0,34,0,0,0,0,0,380,40,70,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,11238,11023.3301628014,1419,0,0,1084,0,11023.3301628014,1385,1420,13828.3301628014,13828.3301628014,13828.3301628014,13828.3301628014,11023.3301628014,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,38.8970604679911,100,0,0.268852246842273,0.0722815306321385,0,0
20124,621042986,1,41702,1,2,2,0,0,1,1,69,5,4,0,0,0,8415.04841927668,2867.85708,10942.7576966667,1955.3571,4171.42848,645.960335431599,1433.92854,2975.34999147619,586.60713,2409.83956362653,286.785708,0,401.544919104172,0,0,0,1375,540,0,0,0,0,0,117,0,0,0,0,120,1469,785,453,0,50,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4720,0,0,0,0,1020,400,0,0,0,0,1200,0,0,0,0,0,0,0,0,760,933.189078935447,3000,15900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,19356,37092.4649635818,4909,165,0,6140,1200,37092.4649635818,4792,7065,51082.6540425173,49882.6540425173,24941.3270212586,25541.3270212586,18546.2324817909,6,3,3,6,3,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,70.0337401106577,0,0,0,0,0,0
20127,158218103,1,41702,1,2,4,1,0,1,2,62,1,1,1,1,2,15073.7075947344,2380.93560101545,10363.39263,0,3882.470153,521.42856,2020.53567,2465.58233232347,3153.05302602787,3270.09262724444,412.25445525,0,470.891114341213,0,0,0,1940,1705,1310,0,126,0,0,0,0,0,0,0,0,1167,750,265,406,177,0,0,0,0,0,0,0,0,0,200,480,250,0,0,0,2520,0,0,0,0,1610,4310,0,0,0,0,17340,0,600,0,1170,0,0,0,0,4232,1007.33911140534,24000,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,47256,44014.3437639369,7846,0,930,8440,17940,44014.3437639369,7720,13602,85453.6828753422,66343.6828753422,16585.9207188356,21363.4207188355,11003.5859409842,2,1,1,4,2,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,46.4502918524839,100,0,0.126874213299175,0.0160970660002845,0,0
20128,596159750,1,41702,1,2,2,0,0,1,1,54,5,1,1,1,2,7265.59434665996,488.839275,15186.60681,638.749986,5474.99988,322.980167715799,1913.60306645367,2697.35536659593,325.89285,5660.12922704428,308.322974608696,0,1296.19243257395,0,2337.738044,0,1100,2400,100,0,840,0,0,30,0,0,0,0,450,670,197,188,350,68,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,186,102,0,2130,19570,200,0,0,0,2540,0,0,0,1560,0,0,0,0,2758,638.601583421601,27000,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,52656,43917.0044266523,6393,800,0,24728,2740,43917.0044266523,5523,28286,82664.6060100739,78364.6060100739,39182.3030050369,41332.3030050369,21958.5022133261,9,5,4,9,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,109.363136989173,0,0,0,0,0,0
20133,686409246,1,41702,1,2,2,0,0,1,1,62,1,1,1,1,2,7765.68031138316,6680.803425,19032.14244,2117.43654747176,4249.642764,879.910695,2476.78566,2506.01690736963,1173.21426,2469.69776202334,287.569811097744,0,486.503709575,1173.21426,2118.303525,1000,5210,1000,336,0,730,0,0,388,0,0,0,0,0,2046,660,198,570,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9429,0,648,128,0,2400,9870,100,0,0,0,2110,0,0,0,1491,0,0,0,0,4496,750.972764015018,39300,20190,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,320,59946,53416.9220779206,12198,0,0,22475,2210,53416.9220779206,11080,26971,95919.8948419357,92218.8948419356,46109.4474209678,47959.9474209678,26708.4610389603,10,5,4,9,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,128.777351974805,0,0,0,0,0,0
20137,777634558,1,41702,1,2,4,2,0,1,1,38,3,1,1,5,0,12675.1799470556,20000.1649055556,19162.49958,9880.53180314483,3710.833252,2514.03055714286,2476.78566,4895.47179791753,10428.5712,10515.09289562,598.5565345,608.33332,7729.62596047406,0,0,0,11150,6520,1462,0,110,0,0,450,0,0,0,0,350,1010,1320,245,330,10,100,0,0,1050,0,0,0,0,0,120,645,330,0,0,0,4016,0,0,0,0,1160,1160,0,100,0,0,0,0,0,0,0,0,0,0,0,6329,867.950829950578,158000,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,456,167456,105195.67741341,22957,100,2145,6336,0,105195.67741341,22397,14910,143370.628243361,143370.628243361,35842.6570608402,35842.6570608402,26298.9193533526,8,4,4,8,4,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,100.61158993004,0,0,0,0,0,0
20140,450937041,1,41702,1,2,4,1,0,1,1,43,5,1,1,1,2,11455.1437172306,1143.8839035,4754.58513163269,0,2788.71167357143,0,3075.43349965768,3460.7648051,6144.26469540385,2362.06264445523,834.285696,0,1183.47208953846,0,312.857136,230,3345,3250,1100,0,0,0,0,126,0,0,0,0,0,1443,800,136,0,63,166,0,0,0,0,0,0,0,0,0,0,250,0,0,0,3622,0,169,126,0,2150,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.693523487572,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,548,34948,37515.4649920899,10493,166,250,7517,0,37515.4649920899,10367,7933,56360.1585155775,56360.1585155775,14090.0396288944,14090.0396288944,9378.86624802248,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,39.4632179240394,100,0,0.258210189397755,0.0666725019088247,0,0
20141,397108672,1,41702,1,2,4,2,0,2,1,31,1,1,1,5,0,11787.488464351,3174.196359,5442.410595,1042.85712,2415.94629970405,977.67855,2476.78566,2388.32902928571,2631.62446602787,3775.13113127364,762.489018792407,684.374985,1253.00228759434,0,134.790766110185,0,5925,3865,870,830,0,0,0,244,0,0,505,1500,1000,904,868,243,2575,61,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,2111,0,0,168,0,2200,1100,0,0,0,0,0,0,0,0,1092,0,0,0,0,1600,315.053495211603,52676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,53224,38947.1047321392,19390,0,400,5579,0,38947.1047321392,17646,7579,65579.1582273508,64487.1582273508,16121.7895568377,16394.7895568377,9736.7761830348,2,1,1,2,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,45.0624889251252,100,0,0.152960734490129,0.0233969862957596,0,0
20142,356639331,1,41702,1,2,5,1,0,2,1,38,1,1,1,1,2,15309.3471458788,5710.30430256278,10736.1700758647,0,2346.42852,1614.900838579,3758.86316624827,6536.74049177853,7098.04155846688,5773.72096188023,983.603874545455,0,2136.53377351818,0,0,0,6690,5155,1350,1895,700,0,0,133,0,0,300,0,0,1133,1209,575,1130,68,0,0,0,0,0,0,0,0,0,0,60,500,0,0,0,2546,0,1142,126,0,1490,7600,0,0,0,0,0,0,0,0,2987,0,0,0,0,3000,4131.95320109303,62137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,548,64285,62004.6547093228,20338,0,560,12904,0,62004.6547093228,19505,16464,105092.607910416,102105.607910416,20421.1215820832,21018.5215820832,12400.9309418646,4,2,2,4,2,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,57.0858768217181,0,0,0,0,0,0
20144,555010583,1,41702,1,2,4,2,1,1,2,38,41,1,1,1,2,8602.74305197747,2546.82955620259,3430.72255833899,1573.35085537876,1503.452348,484.470251573699,1913.60306645367,3043.87040790913,4692.85704,3878.98377486443,625.714272,0,1384.33104302356,0,0,0,2698,4170,817,0,675,0,0,2176,0,0,480,0,50,956,611,191,70,32,200,0,0,780,0,0,0,0,0,0,0,150,0,0,0,2146,0,1400,126,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.529575624191,16560,14092,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,548,36700,33680.9282257223,12926,200,930,5012,0,33680.9282257223,10075,6142,50188.4578013465,50188.4578013465,12547.1144503366,12547.1144503366,8420.23205643057,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,35.14808541489,100,0,0.339321702727631,0.115139217941979,0,0
20153,480533972,1,41702,1,2,6,3,0,2,1,48,1,1,1,1,2,20780.6813071467,11234.4153381818,35666.3198162791,0,3815.118964,1387.76038625,2476.78566,5755.31331041958,5263.24893205574,7325.12387830392,1366.01793413174,0,1873.9437817719,1303.5714,0,2500,38760,21350,1200,15820,0,0,6400,0,24400,0,1410,8000,700,2110,2050,250,8000,350,4223,0,0,0,7500,0,0,0,0,0,0,2162,0,0,0,8054,0,1850,237,0,1110,19980,0,0,0,0,0,0,0,0,14707,0,0,0,17300,8215,3248.65684612145,295517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,296065,98248.3007085405,133300,4223,9662,31231,0,98248.3007085405,94500,53331,281334.957554662,249327.957554662,41554.6595924437,46889.1595924437,16374.7167847568,9,5,4,9,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,115.350515920299,0,0,0,0,0,0
20157,722885719,1,41702,1,2,2,0,0,0,1,58,1,4,0,0,0,12839.2170202205,5312.053455,15870.981795,312.857136,2173.59523100629,0,2323.66086640803,4711.47948857143,1205.803545,5546.67953532756,881.117705555556,0,905.075928296229,0,0,0,4420,5535,200,4090,0,0,0,1400,0,0,120,0,0,1537,1483,505,225,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,0,189,0,0,8400,0,200,0,0,0,0,2750,0,0,0,0,0,0,2120,1791.99520739973,0,25820,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,548,53368,52082.5217063856,19584,0,0,11739,2750,52082.5217063856,18184,13859,88667.5169137854,85917.5169137854,42958.7584568927,44333.7584568927,26041.2608531928,9,5,4,9,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,120.084121854285,0,0,0,0,0,0
20160,530829775,1,41702,1,2,3,0,0,3,1,41,41,1,1,1,2,7513.53297357467,4008.482055,4194.89762927239,1058.71827373588,1966.35620701318,1355.714256,751.772633249655,2957.49045862529,2032.77650301393,4770.41080595523,571.866764094306,0,1093.42141592822,885.76921489701,521.42856,480,9000,2980,85,0,3120,0,80,275,0,0,80,400,4680,258,790,152,1815,360,300,870,0,0,0,0,0,0,0,0,1400,1000,0,0,0,1954,0,460,645,0,2440,5950,460,0,100,0,2440,0,100,1430,3330,3000,0,0,13500,6095,504.458171245889,108200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,108642,33682.6377503598,24555,1170,2400,11449,3100,35112.6377503598,20680,24114,100341.095921606,80411.0959216056,26803.6986405352,33447.0319738685,11704.2125834533,6,3,3,8,4,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,74.5084759017582,0,0,0,0,0,0
20163,516751947,1,41702,1,2,2,1,0,1,2,45,1,1,1,1,2,9795.3154996726,1844.553531,9795.69057993907,260.71428,1843.30333849892,1147.142832,1640.23119981743,4849.08208310912,8018.5224235271,3795.40928773062,1091.0892618,391.07142,1372.51100407843,0,0,0,4755,2700,650,0,0,0,0,184,0,0,516,0,0,1125,1757,303,75,48,0,0,0,0,0,0,0,0,0,0,0,300,0,1500,0,2250,0,284,180,0,1390,890,0,0,0,0,0,0,0,0,2664,0,0,0,0,570,419.893291583226,31788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17100,0,548,49436,45844.6367411733,12113,0,300,6494,0,45844.6367411733,11929,7364,68221.5300327565,65557.5300327565,32778.7650163782,34110.7650163783,22922.3183705866,8,4,3,8,4,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,91.9076129005961,0,0,0,0,0,0
20164,481037156,1,41702,1,2,3,2,1,1,2,26,3,1,1,1,2,10371.5828737219,4302.28439576873,7402.24355377827,0,2302.81779376304,1195.02662054846,2639.732085,3484.10333664499,4301.78562,6166.57572554978,782.14284,0,471.6755849,0,0,0,2571,1875,820,0,0,0,0,176,0,0,166,0,0,1098,1334,453,411,64,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,1993,0,272,90,0,1390,850,0,0,0,0,0,0,0,0,2532,0,0,0,0,3704,445.175656115123,30588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,456,39144,43419.9704296751,8968,0,200,4595,0,43419.9704296751,8792,8499,63688.1460857902,61156.1460857902,20385.3820285967,21229.3820285967,14473.3234765584,4,2,2,4,2,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,57.1780710180445,0,0,0,0,0,0
20165,351863330,1,41702,1,2,5,3,1,2,1,31,3,1,1,1,2,14065.8273178072,4436.02243678571,11774.0693011413,0,2298.99495587203,904.344469604239,5162.142744,9218.23334059438,7673.38875818531,7503.67722649583,889.6874805,0,981.684343981978,0,0,0,8965,11370,1000,0,0,0,0,647,0,0,340,0,0,2142,4230,618,175,2102,0,0,0,2120,0,0,0,0,0,0,0,300,0,0,0,2451,0,0,63,0,2330,5040,0,0,0,0,0,0,0,0,5508,0,0,0,0,4068,1562.25379118342,108096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,456,110052,64908.072374968,31589,0,2420,9884,0,64908.072374968,30942,16372,119292.326166151,113784.326166151,22756.8652332303,23858.4652332303,12981.6144749936,5,3,2,5,3,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,63.53844345855,0,0,0,0,0,0
20166,518141947,1,41702,1,2,4,2,1,1,1,30,41,8,0,0,0,12411.0017552503,3167.29303733871,7817.23197152055,1042.85712,1961.04668838897,875.9999808,1981.94603311273,5033.78885479159,7872.42317520115,4662.78476753328,860.357124,0,620.124585618792,0,445.29999024,360,2840,1690,490,0,0,0,0,236,0,0,0,0,100,880,881,652,120,48,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,2085,0,0,0,0,1540,4600,0,0,0,0,0,0,0,4108,0,0,0,0,0,2318,269.512487007654,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,456,36056,48752.155083796,8297,0,200,8225,0,52860.155083796,8061,10743,71933.6675708037,71933.6675708037,17983.4168927009,17983.4168927009,13215.038770949,3,2,1,2,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,50.4819159606906,100,0,0.0510918052501763,0.0026103725637219,0,0
20169,251359640,1,41702,1,2,3,0,0,0,1,63,41,4,0,0,0,16027.6696511558,8592.41255949146,13984.1094243478,1564.28568,2033.571384,0,3075.43349965768,7603.59198000459,11412.767607,2815.70258087364,865.943858571428,0,899.929725240947,0,0,1850,4345,3010,1785,1730,3840,0,0,435,1200,0,0,0,50,1903,660,183,1860,152,3405,30,3740,0,0,0,0,0,0,0,0,0,0,0,0,4930,0,503,252,0,3030,8370,120,0,0,0,5800,0,900,0,825,0,0,0,1600,3809,1253.59099355197,10675,55664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,66795,68875.4179503434,23003,7175,0,17085,6820,68875.4179503434,17528,28069,124971.008943895,115726.008943895,38575.3363146318,41657.0029812985,22958.4726501145,9,5,4,9,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,107.791946766337,0,0,0,0,0,0
20171,731472822,1,41702,1,2,5,2,0,2,1,44,1,1,1,1,2,15017.5712569837,5800.34036923729,19520.981715,3128.57136,2925.99358020077,358.482135,4301.78562,6704.54734991825,11779.3430589558,4199.20831612267,1194.94045,0,1655.27782521815,0,586.60713,660,7865,6710,1380,4735,120,0,0,110,0,0,70,0,300,1471,1995,1485,75,56,300,0,1400,0,0,0,0,0,0,0,0,600,0,0,0,2390,0,0,0,0,1410,12560,100,0,0,0,0,0,0,0,3546,0,0,0,0,5860,1086.75971145428,58200,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,82056,77173.6501666367,27032,1700,600,16360,100,77173.6501666367,26802,24520,133228.409878091,129582.409878091,25916.4819756182,26645.6819756182,15434.7300333273,6,3,3,6,3,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,72.4199640648845,0,0,0,0,0,0
20173,601614550,1,41702,1,2,3,0,0,1,1,49,41,1,1,1,2,15821.4351143391,5340.91825028572,15903.57108,1173.21426,2288.54994984,1199.285688,3988.928484,7212.9099900063,8504.73520282372,5777.64173955053,1342.678542,0,2166.75941900042,0,0,2200,13715,6780,600,6941,1380,0,0,1157,0,0,40,0,2880,1756,1395,530,3844,518,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,3350,0,400,189,0,1970,7170,0,0,0,0,0,0,0,0,12468,0,0,0,12100,4668,6454.51322980069,126005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,126211,70720.6277198457,43736,0,5000,13079,0,70720.6277198457,41199,22747,165689.140949646,141121.140949646,47040.3803165488,55229.7136498821,23573.5425732819,10,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,131.040271536943,0,0,0,0,0,0
20174,951721915,1,41702,1,2,4,0,0,1,1,48,5,8,0,0,0,13211.2142076338,3780.35706,10233.03549,0,2392.053519,387.576201258959,3417.14833295298,6848.19696798189,7894.87339808361,3334.52254268284,1233.1785444,0,2113.7693636087,0,482.321418,0,1070,650,910,0,0,0,0,40,0,0,0,0,0,1717,1625,250,80,56,175,0,0,0,0,0,0,0,0,0,0,300,0,0,0,2773,0,0,0,0,1800,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,555.510583490739,36700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,37156,55328.2470456028,6398,175,300,8373,0,55328.2470456028,6358,10248,72489.7576290935,72489.7576290935,18122.4394072734,18122.4394072734,13832.0617614007,3,2,2,3,2,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,50.9194021222384,100,0,0.0428683811609325,0.001837698103359,0,0
20175,848023810,1,41702,1,2,3,1,0,1,1,45,41,1,1,4,0,14642.9708052534,2600.624943,14416.3146190909,0,2077.23578996613,1368.74997,1981.94603311273,7872.46854881117,6517.857,6986.73341100321,1173.21426,260.71428,950.279326795777,0,372.921119571512,660,7560,2500,810,5744,0,0,0,916,0,0,220,0,1480,1409,1572,1020,691,462,400,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,4010,0,500,200,0,760,8710,0,0,0,0,0,0,0,0,0,0,0,0,1000,5625,7331.79083165229,69200,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,71688,61222.0301066048,25044,1600,0,14180,0,61222.0301066048,24128,21405,115086.820938257,114086.820938257,38028.9403127524,38362.2736460857,20407.3433688683,9,5,4,8,4,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,106.060943756234,0,0,0,0,0,0
20176,758034880,1,41702,1,2,4,0,0,1,1,56,1,1,1,1,2,17054.1014756738,6734.12761007399,20596.42812,0,3050.357076,912.49998,6452.67843,11467.8507687137,15740.624655,8511.45868581876,1270.982115,521.42856,901.636885,0,0,1200,8960,7290,1210,9305,0,0,0,200,0,0,50,0,0,1562,3215,1166,420,56,1510,0,1600,0,18000,0,0,0,0,0,0,300,0,0,0,2715,0,400,0,0,980,10000,150,0,0,0,2000,0,2400,0,16332,0,0,0,6000,6790,7954.53244055226,154788,12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,167952,93214.1743612802,34634,3110,18300,14095,4550,93214.1743612802,34434,42295,204779.706801832,177897.706801832,44474.4267004581,51194.9267004581,23303.54359032,9,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,123.985493292419,0,0,0,0,0,0
20178,981357456,1,41702,1,2,4,0,0,0,1,77,7,4,0,0,0,12873.7742744001,2867.85708,11210.71404,1165.3928316,3101.15519314102,0,2665.37569970332,5591.73263687455,6579.06116506967,1951.65667018091,1107.31148366667,0,544.081263843086,0,0,40,2160,2020,0,0,85,0,0,189,0,0,16,0,0,1173,674,347,390,70,3100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,0,315,0,0,740,0,60,0,400,0,0,0,0,0,0,0,0,0,0,2272,395.017128995665,0,70308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,70764,49658.1123384794,7164,3116,0,3640,460,49658.1123384794,6890,9028,66431.129467475,65971.129467475,16492.7823668688,16607.7823668688,12414.5280846198,2,1,1,2,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,46.3245509622699,100,0,0.129237763867108,0.0167023996093703,0,0
20180,157681517,1,41702,1,2,2,1,0,1,2,46,5,1,1,1,2,9657.09375374666,2054.75441925,8339.27378596953,0,1552.5535374,1033.53653669056,2172.619,2703.09843051289,4813.92000821991,3549.06859874584,808.214268,0,1997.2886467,0,0,400,3365,1275,380,0,0,0,0,131,0,0,250,0,0,800,1234,431,60,48,0,0,0,1600,0,0,0,0,0,0,0,250,0,0,0,1819,0,200,90,0,1160,480,0,0,0,0,0,0,0,0,910,0,0,0,0,869,396.568498066963,17676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,456,33732,38681.4209852354,8374,0,1850,3749,0,38681.4209852354,8243,6468,54698.9894833023,53788.9894833023,26894.4947416512,27349.4947416512,19340.7104926177,6,3,3,6,3,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,75.4577659336942,0,0,0,0,0,0
20183,966147917,1,41702,1,2,5,1,0,2,1,46,41,1,1,5,0,12866.2379489921,6816.62893772255,9076.1158725,0,2600.624943,1075.446405,3441.428496,6934.29505820014,3947.4366990418,4624.13569496455,1010.267835,0,1440.446397,0,280.267851,300,5450,3510,1420,0,0,0,0,496,0,0,220,0,120,1101,1529,675,295,76,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,2110,0,0,189,0,1910,2600,0,0,0,0,0,0,0,3887,2600,0,0,0,0,4503,482.596961542377,66040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,66496,54113.3321384211,15192,0,500,6809,0,58000.3321384211,14696,11812,87590.9290999635,84990.9290999635,16998.1858199927,17518.1858199927,11600.0664276842,2,1,1,2,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,47.634503375176,100,0,0.104614598210978,0.0109442141588444,0,0
20192,908503829,1,41702,1,2,5,2,0,2,1,45,1,1,1,5,0,14056.1098264559,1618.05800025,10649.5837696806,0,2589.64419272598,0,2802.06163302144,4257.1561564871,5789.57382526131,4463.93534825205,1173.21426,0,1185.82637528782,0,143.776817184197,240,3725,1730,780,0,0,0,0,211,0,0,250,0,0,1084,898,354,750,59,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,2525,0,0,0,0,1660,0,0,0,0,0,0,0,0,4602,0,0,0,0,0,2012,443.288661812784,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,456,46456,48728.9402046064,10081,0,200,4185,0,53330.9402046064,9870,6397,70041.2288664192,70041.2288664192,14008.2457732838,14008.2457732838,10666.1880409213,1,1,1,1,1,1,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,39.3572175417109,100,0,0.26020267778739,0.0677054335277283,0,0
20198,985340255,1,41702,1,2,1,0,0,1,2,51,1,1,1,1,2,9986.13518632445,1094.999976,7693.20826229508,1916.249958,1277.499972,0,1503.54526649931,4608.52058790041,4736.92403885016,2385.1893923954,721.5267699,0,684.282986355302,0,0,0,3050,1440,400,0,595,0,0,136,0,0,644,0,650,1099,1172,370,130,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,0,0,0,0,940,0,180,0,0,0,0,0,0,0,2910,0,0,0,0,2060,909.441651180321,24074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,456,28430,36608.0823965201,9725,0,0,3397,180,36608.0823965201,8994,5457,55058.5240477004,51968.5240477004,51968.5240477004,55058.5240477004,36608.0823965201,10,5,4,10,5,4,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,145.737757764074,0,0,0,0,0,0
20200,970983700,1,41702,1,2,3,0,0,1,1,45,1,8,0,0,0,14704.6083355359,1735.31022660777,11438.839035,0,2276.0356644,625.714272,2186.9749330899,3853.60566070396,11178.2835641115,3729.28926314643,977.67855,0,617.924602814618,0,539.16306444074,0,2280,3115,450,0,0,0,0,213,0,0,300,0,0,891,1299,440,101,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,0,0,0,0,1890,4000,0,0,0,0,0,0,0,0,4188,0,0,0,0,3508,2984.51979513198,45492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,45948,53863.4271718508,9153,0,0,8100,0,53863.4271718508,8940,11608,81583.9469669828,77395.9469669828,25798.6489889943,27194.6489889943,17954.4757239503,6,3,3,6,3,3,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,72.3282826555879,0,0,0,0,0,0
20206,200336276,1,41702,1,2,5,1,1,2,1,43,1,4,1,1,2,14176.759492101,5708.5564225,13446.338991,2281.24995,2257.19504758345,1110.6428328,2528.6897663852,4925.13601132741,11844.6947400836,6241.69906900659,967.9017645,0,1305.38956323184,0,0,400,4740,3960,1174,4845,0,0,0,226,0,0,270,0,380,1242,1379,533,550,51,0,0,0,1680,12000,0,0,0,0,0,0,0,0,0,0,2568,0,300,63,0,1630,4000,0,0,0,0,0,0,0,0,5292,0,0,0,0,4910,3384.71662617595,55428,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,73884,66794.2536505191,19750,0,13680,8561,0,66794.2536505191,19524,27151,122145.970276695,116853.970276695,23370.794055339,24429.194055339,13358.8507301038,5,3,2,5,3,2,1,53.2,32.44,0.968068801775221,1,1.00048289045843,0.96760155621616,65.2550459723821,0,0,0,0,0,0
